instant,date,season,hr,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed,casual,registered,cnt,month,year,index
1690,2011-03-16,1,0,0,3,1,3,0.3,0.2879,0.93,0.2537,0,8,8,3,2011,1689
1691,2011-03-16,1,1,0,3,1,3,0.3,0.2727,1.0,0.2985,1,2,3,3,2011,1690
1692,2011-03-16,1,3,0,3,1,2,0.28,0.2727,1.0,0.2239,1,2,3,3,2011,1691
1693,2011-03-16,1,4,0,3,1,2,0.3,0.303,0.93,0.1642,0,1,1,3,2011,1692
1694,2011-03-16,1,5,0,3,1,2,0.3,0.3182,0.93,0.1045,0,3,3,3,2011,1693
1695,2011-03-16,1,6,0,3,1,2,0.3,0.3182,0.93,0.1045,1,30,31,3,2011,1694
1696,2011-03-16,1,7,0,3,1,2,0.3,0.2879,0.93,0.19399999999999998,10,101,111,3,2011,1695
1697,2011-03-16,1,8,0,3,1,2,0.32,0.3182,0.93,0.0,26,227,253,3,2011,1696
1698,2011-03-16,1,9,0,3,1,2,0.32,0.3333,0.93,0.1343,10,144,154,3,2011,1697
1699,2011-03-16,1,10,0,3,1,2,0.36,0.3485,0.81,0.1642,19,49,68,3,2011,1698
1700,2011-03-16,1,11,0,3,1,2,0.36,0.3485,0.81,0.1343,13,62,75,3,2011,1699
1701,2011-03-16,1,12,0,3,1,2,0.4,0.4091,0.71,0.1045,23,65,88,3,2011,1700
1702,2011-03-16,1,13,0,3,1,2,0.4,0.4091,0.76,0.1343,18,81,99,3,2011,1701
1703,2011-03-16,1,14,0,3,1,2,0.4,0.4091,0.76,0.2239,33,67,100,3,2011,1702
1704,2011-03-16,1,15,0,3,1,2,0.4,0.4091,0.76,0.2537,22,79,101,3,2011,1703
1705,2011-03-16,1,16,0,3,1,2,0.4,0.4091,0.76,0.1642,30,121,151,3,2011,1704
1706,2011-03-16,1,17,0,3,1,2,0.44,0.4394,0.54,0.2985,37,216,253,3,2011,1705
1707,2011-03-16,1,18,0,3,1,2,0.44,0.4394,0.54,0.2239,26,211,237,3,2011,1706
1708,2011-03-16,1,19,0,3,1,2,0.44,0.4394,0.51,0.3284,18,150,168,3,2011,1707
1709,2011-03-16,1,20,0,3,1,2,0.42,0.4242,0.54,0.2985,10,111,121,3,2011,1708
1710,2011-03-16,1,21,0,3,1,2,0.42,0.4242,0.58,0.2836,3,75,78,3,2011,1709
1711,2011-03-16,1,22,0,3,1,2,0.4,0.4091,0.62,0.3881,11,48,59,3,2011,1710
1712,2011-03-16,1,23,0,3,1,1,0.4,0.4091,0.65,0.19399999999999998,9,18,27,3,2011,1711
1713,2011-03-17,1,0,0,4,1,1,0.38,0.3939,0.66,0.2537,4,19,23,3,2011,1712
1714,2011-03-17,1,1,0,4,1,1,0.36,0.3485,0.71,0.2239,1,11,12,3,2011,1713
1715,2011-03-17,1,2,0,4,1,1,0.34,0.303,0.71,0.2985,3,5,8,3,2011,1714
1716,2011-03-17,1,3,0,4,1,1,0.34,0.3333,0.66,0.1642,1,1,2,3,2011,1715
1717,2011-03-17,1,4,0,4,1,1,0.34,0.3333,0.71,0.19399999999999998,0,3,3,3,2011,1716
1718,2011-03-17,1,5,0,4,1,1,0.32,0.3333,0.76,0.1045,0,13,13,3,2011,1717
1719,2011-03-17,1,6,0,4,1,1,0.32,0.3182,0.76,0.19399999999999998,4,47,51,3,2011,1718
1720,2011-03-17,1,7,0,4,1,1,0.32,0.3333,0.76,0.1343,12,128,140,3,2011,1719
1721,2011-03-17,1,8,0,4,1,1,0.36,0.3485,0.66,0.1343,17,282,299,3,2011,1720
1722,2011-03-17,1,9,0,4,1,1,0.4,0.4091,0.62,0.2537,23,162,185,3,2011,1721
1723,2011-03-17,1,10,0,4,1,1,0.44,0.4394,0.54,0.3284,9,69,78,3,2011,1722
1724,2011-03-17,1,11,0,4,1,1,0.44,0.4394,0.54,0.2836,20,66,86,3,2011,1723
1725,2011-03-17,1,12,0,4,1,1,0.5,0.4848,0.45,0.2239,24,81,105,3,2011,1724
1726,2011-03-17,1,13,0,4,1,2,0.52,0.5,0.42,0.0896,26,85,111,3,2011,1725
1727,2011-03-17,1,14,0,4,1,1,0.5,0.4848,0.45,0.1045,32,87,119,3,2011,1726
1728,2011-03-17,1,15,0,4,1,1,0.52,0.5,0.42,0.2537,30,95,125,3,2011,1727
1729,2011-03-17,1,16,0,4,1,1,0.5,0.4848,0.48,0.2836,34,108,142,3,2011,1728
1730,2011-03-17,1,17,0,4,1,1,0.5,0.4848,0.42,0.19399999999999998,48,265,313,3,2011,1729
1731,2011-03-17,1,18,0,4,1,2,0.46,0.4545,0.59,0.1642,50,260,310,3,2011,1730
1732,2011-03-17,1,19,0,4,1,1,0.44,0.4394,0.58,0.19399999999999998,18,189,207,3,2011,1731
1733,2011-03-17,1,20,0,4,1,1,0.42,0.4242,0.67,0.2239,25,112,137,3,2011,1732
1734,2011-03-17,1,21,0,4,1,1,0.42,0.4242,0.62,0.2239,19,119,138,3,2011,1733
1735,2011-03-17,1,22,0,4,1,1,0.4,0.4091,0.66,0.2239,17,70,87,3,2011,1734
1736,2011-03-17,1,23,0,4,1,1,0.42,0.4242,0.62,0.2836,7,43,50,3,2011,1735
1737,2011-03-18,1,0,0,5,1,1,0.42,0.4242,0.58,0.2836,5,24,29,3,2011,1736
1738,2011-03-18,1,1,0,5,1,1,0.4,0.4091,0.62,0.2537,4,12,16,3,2011,1737
1739,2011-03-18,1,2,0,5,1,1,0.4,0.4091,0.62,0.19399999999999998,5,9,14,3,2011,1738
1740,2011-03-18,1,3,0,5,1,1,0.36,0.3485,0.71,0.19399999999999998,1,4,5,3,2011,1739
1741,2011-03-18,1,5,0,5,1,1,0.38,0.3939,0.66,0.1642,2,8,10,3,2011,1740
1742,2011-03-18,1,6,0,5,1,1,0.4,0.4091,0.66,0.19399999999999998,1,35,36,3,2011,1741
1743,2011-03-18,1,7,0,5,1,1,0.4,0.4091,0.66,0.19399999999999998,11,112,123,3,2011,1742
1744,2011-03-18,1,8,0,5,1,1,0.42,0.4242,0.67,0.2537,24,256,280,3,2011,1743
1745,2011-03-18,1,9,0,5,1,1,0.46,0.4545,0.63,0.2239,18,192,210,3,2011,1744
1746,2011-03-18,1,10,0,5,1,1,0.52,0.5,0.53,0.2836,43,74,117,3,2011,1745
1747,2011-03-18,1,11,0,5,1,1,0.54,0.5152,0.52,0.2836,55,104,159,3,2011,1746
1748,2011-03-18,1,12,0,5,1,2,0.56,0.5303,0.49,0.3582,72,123,195,3,2011,1747
1749,2011-03-18,1,13,0,5,1,1,0.64,0.6212,0.41,0.2836,57,118,175,3,2011,1748
1750,2011-03-18,1,14,0,5,1,1,0.66,0.6212,0.39,0.2537,71,103,174,3,2011,1749
1751,2011-03-18,1,15,0,5,1,2,0.68,0.6364,0.39,0.3582,62,111,173,3,2011,1750
1752,2011-03-18,1,16,0,5,1,1,0.68,0.6364,0.39,0.2836,67,137,204,3,2011,1751
1753,2011-03-18,1,17,0,5,1,1,0.7,0.6364,0.37,0.3284,95,237,332,3,2011,1752
1754,2011-03-18,1,18,0,5,1,1,0.68,0.6364,0.39,0.1642,84,247,331,3,2011,1753
1755,2011-03-18,1,19,0,5,1,1,0.66,0.6212,0.44,0.1343,58,132,190,3,2011,1754
1756,2011-03-18,1,20,0,5,1,1,0.62,0.6212,0.46,0.1343,46,103,149,3,2011,1755
1757,2011-03-18,1,21,0,5,1,1,0.62,0.6212,0.46,0.1045,22,91,113,3,2011,1756
1758,2011-03-18,1,22,0,5,1,1,0.62,0.6212,0.5,0.1642,55,63,118,3,2011,1757
1759,2011-03-18,1,23,0,5,1,2,0.6,0.6212,0.53,0.2239,26,60,86,3,2011,1758
1760,2011-03-19,1,0,0,6,0,2,0.6,0.6212,0.53,0.2537,26,50,76,3,2011,1759
1761,2011-03-19,1,1,0,6,0,2,0.58,0.5455,0.46,0.3582,16,35,51,3,2011,1760
1762,2011-03-19,1,2,0,6,0,2,0.56,0.5303,0.43,0.2239,5,20,25,3,2011,1761
1763,2011-03-19,1,3,0,6,0,2,0.54,0.5152,0.39,0.3284,1,7,8,3,2011,1762
1764,2011-03-19,1,4,0,6,0,1,0.52,0.5,0.34,0.4179,1,2,3,3,2011,1763
1765,2011-03-19,1,5,0,6,0,1,0.52,0.5,0.34,0.4179,0,2,2,3,2011,1764
1766,2011-03-19,1,6,0,6,0,1,0.44,0.4394,0.44,0.4179,0,10,10,3,2011,1765
1767,2011-03-19,1,7,0,6,0,1,0.4,0.4091,0.5,0.3284,4,9,13,3,2011,1766
1768,2011-03-19,1,8,0,6,0,1,0.42,0.4242,0.47,0.4925,11,37,48,3,2011,1767
1769,2011-03-19,1,9,0,6,0,1,0.42,0.4242,0.44,0.4627,35,41,76,3,2011,1768
1770,2011-03-19,1,10,0,6,0,1,0.44,0.4394,0.38,0.4179,55,85,140,3,2011,1769
1771,2011-03-19,1,11,0,6,0,1,0.46,0.4545,0.36,0.4478,90,106,196,3,2011,1770
1772,2011-03-19,1,12,0,6,0,1,0.46,0.4545,0.33,0.4179,126,141,267,3,2011,1771
1773,2011-03-19,1,13,0,6,0,1,0.5,0.4848,0.34,0.4627,174,127,301,3,2011,1772
1774,2011-03-19,1,14,0,6,0,1,0.5,0.4848,0.31,0.4925,168,144,312,3,2011,1773
1775,2011-03-19,1,15,0,6,0,1,0.5,0.4848,0.29,0.4179,170,143,313,3,2011,1774
1776,2011-03-19,1,16,0,6,0,1,0.5,0.4848,0.31,0.3881,175,129,304,3,2011,1775
1777,2011-03-19,1,17,0,6,0,1,0.48,0.4697,0.31,0.3284,138,140,278,3,2011,1776
1778,2011-03-19,1,18,0,6,0,1,0.46,0.4545,0.31,0.3284,92,125,217,3,2011,1777
1779,2011-03-19,1,19,0,6,0,1,0.44,0.4394,0.33,0.2836,38,116,154,3,2011,1778
1780,2011-03-19,1,20,0,6,0,1,0.42,0.4242,0.35,0.2239,39,69,108,3,2011,1779
1781,2011-03-19,1,21,0,6,0,1,0.4,0.4091,0.37,0.2985,20,73,93,3,2011,1780
1782,2011-03-19,1,22,0,6,0,1,0.4,0.4091,0.37,0.3284,27,45,72,3,2011,1781
1783,2011-03-19,1,23,0,6,0,1,0.38,0.3939,0.4,0.2985,13,37,50,3,2011,1782
1784,2011-03-20,1,0,0,0,0,1,0.34,0.303,0.49,0.4179,7,33,40,3,2011,1783
1785,2011-03-20,1,1,0,0,0,1,0.32,0.2879,0.53,0.3582,2,22,24,3,2011,1784
1786,2011-03-20,1,2,0,0,0,1,0.3,0.2879,0.52,0.2836,6,24,30,3,2011,1785
1787,2011-03-20,1,3,0,0,0,1,0.28,0.2727,0.56,0.2537,1,11,12,3,2011,1786
1788,2011-03-20,1,4,0,0,0,1,0.26,0.2576,0.56,0.2239,2,1,3,3,2011,1787
1789,2011-03-20,1,5,0,0,0,1,0.26,0.2576,0.6,0.19399999999999998,3,6,9,3,2011,1788
1790,2011-03-20,1,6,0,0,0,1,0.26,0.2576,0.6,0.2239,1,3,4,3,2011,1789
1791,2011-03-20,1,7,0,0,0,1,0.24,0.2273,0.6,0.2239,5,9,14,3,2011,1790
1792,2011-03-20,1,8,0,0,0,1,0.28,0.2727,0.56,0.1642,7,30,37,3,2011,1791
1793,2011-03-20,1,9,0,0,0,1,0.3,0.303,0.52,0.1343,35,43,78,3,2011,1792
1794,2011-03-20,1,10,0,0,0,2,0.32,0.3485,0.45,0.0,55,81,136,3,2011,1793
1795,2011-03-20,1,11,0,0,0,1,0.34,0.3485,0.39,0.1045,92,111,203,3,2011,1794
1796,2011-03-20,1,12,0,0,0,1,0.36,0.3636,0.4,0.1045,120,108,228,3,2011,1795
1797,2011-03-20,1,13,0,0,0,1,0.38,0.3939,0.34,0.0,88,115,203,3,2011,1796
1798,2011-03-20,1,14,0,0,0,1,0.4,0.4091,0.3,0.0,145,134,279,3,2011,1797
1799,2011-03-20,1,15,0,0,0,1,0.4,0.4091,0.32,0.0896,172,136,308,3,2011,1798
1800,2011-03-20,1,16,0,0,0,1,0.42,0.4242,0.32,0.0,92,132,224,3,2011,1799
1801,2011-03-20,1,17,0,0,0,1,0.4,0.4091,0.35,0.2836,83,143,226,3,2011,1800
1802,2011-03-20,1,18,0,0,0,1,0.38,0.3939,0.4,0.3582,58,98,156,3,2011,1801
1803,2011-03-20,1,19,0,0,0,1,0.36,0.3333,0.43,0.2836,21,58,79,3,2011,1802
1804,2011-03-20,1,20,0,0,0,1,0.36,0.3333,0.46,0.2836,21,46,67,3,2011,1803
1805,2011-03-20,1,21,0,0,0,2,0.34,0.3182,0.53,0.2836,10,39,49,3,2011,1804
1806,2011-03-20,1,22,0,0,0,2,0.34,0.303,0.53,0.3284,8,30,38,3,2011,1805
1807,2011-03-20,1,23,0,0,0,3,0.34,0.303,0.61,0.3881,13,11,24,3,2011,1806
1808,2011-03-21,2,0,0,1,1,3,0.34,0.303,0.66,0.3881,2,11,13,3,2011,1807
1809,2011-03-21,2,1,0,1,1,2,0.34,0.303,0.71,0.3881,1,6,7,3,2011,1808
1810,2011-03-21,2,2,0,1,1,2,0.34,0.303,0.71,0.3284,1,5,6,3,2011,1809
1811,2011-03-21,2,3,0,1,1,2,0.34,0.303,0.71,0.3284,0,1,1,3,2011,1810
1812,2011-03-21,2,5,0,1,1,1,0.32,0.303,0.81,0.2985,1,1,2,3,2011,1811
1813,2011-03-21,2,6,0,1,1,3,0.32,0.303,0.76,0.2537,2,30,32,3,2011,1812
1814,2011-03-21,2,7,0,1,1,3,0.3,0.2727,0.87,0.4179,3,15,18,3,2011,1813
1815,2011-03-21,2,8,0,1,1,2,0.3,0.2727,0.87,0.4179,3,95,98,3,2011,1814
1816,2011-03-21,2,9,0,1,1,2,0.34,0.303,0.81,0.3284,12,115,127,3,2011,1815
1817,2011-03-21,2,10,0,1,1,2,0.38,0.3939,0.76,0.3881,17,45,62,3,2011,1816
1818,2011-03-21,2,11,0,1,1,2,0.42,0.4242,0.71,0.2985,32,47,79,3,2011,1817
1819,2011-03-21,2,12,0,1,1,2,0.44,0.4394,0.77,0.2537,25,56,81,3,2011,1818
1820,2011-03-21,2,13,0,1,1,2,0.5,0.4848,0.63,0.2239,35,77,112,3,2011,1819
1821,2011-03-21,2,14,0,1,1,2,0.54,0.5152,0.64,0.2239,36,65,101,3,2011,1820
1822,2011-03-21,2,15,0,1,1,2,0.56,0.5303,0.6,0.2239,41,66,107,3,2011,1821
1823,2011-03-21,2,16,0,1,1,2,0.54,0.5152,0.64,0.2836,29,112,141,3,2011,1822
1824,2011-03-21,2,17,0,1,1,2,0.54,0.5152,0.64,0.2537,41,231,272,3,2011,1823
1825,2011-03-21,2,18,0,1,1,2,0.52,0.5,0.72,0.2239,44,232,276,3,2011,1824
1826,2011-03-21,2,19,0,1,1,1,0.58,0.5455,0.6,0.4179,22,199,221,3,2011,1825
1827,2011-03-21,2,20,0,1,1,1,0.56,0.5303,0.64,0.19399999999999998,16,106,122,3,2011,1826
1828,2011-03-21,2,21,0,1,1,1,0.46,0.4545,0.94,0.19399999999999998,12,79,91,3,2011,1827
1829,2011-03-21,2,22,0,1,1,1,0.46,0.4545,0.88,0.2239,18,60,78,3,2011,1828
1830,2011-03-21,2,23,0,1,1,1,0.46,0.4545,0.88,0.0896,8,22,30,3,2011,1829
1831,2011-03-22,2,0,0,2,1,1,0.46,0.4545,0.88,0.19399999999999998,4,7,11,3,2011,1830
1832,2011-03-22,2,1,0,2,1,1,0.42,0.4242,1.0,0.1343,6,13,19,3,2011,1831
1833,2011-03-22,2,2,0,2,1,1,0.44,0.4394,0.94,0.0896,0,1,1,3,2011,1832
1834,2011-03-22,2,3,0,2,1,1,0.44,0.4394,0.82,0.2239,3,2,5,3,2011,1833
1835,2011-03-22,2,4,0,2,1,2,0.42,0.4242,0.82,0.1642,0,1,1,3,2011,1834
1836,2011-03-22,2,5,0,2,1,2,0.4,0.4091,0.87,0.1343,1,11,12,3,2011,1835
1837,2011-03-22,2,6,0,2,1,1,0.4,0.4091,0.87,0.2537,2,58,60,3,2011,1836
1838,2011-03-22,2,7,0,2,1,2,0.4,0.4091,0.76,0.1045,4,132,136,3,2011,1837
1839,2011-03-22,2,8,0,2,1,2,0.4,0.4091,0.58,0.2985,24,312,336,3,2011,1838
1840,2011-03-22,2,9,0,2,1,2,0.4,0.4091,0.58,0.4627,19,159,178,3,2011,1839
1841,2011-03-22,2,10,0,2,1,2,0.44,0.4394,0.54,0.2985,29,95,124,3,2011,1840
1842,2011-03-22,2,11,0,2,1,1,0.44,0.4394,0.51,0.3284,22,64,86,3,2011,1841
1843,2011-03-22,2,12,0,2,1,1,0.46,0.4545,0.47,0.2537,35,86,121,3,2011,1842
1844,2011-03-22,2,13,0,2,1,1,0.5,0.4848,0.45,0.2239,21,85,106,3,2011,1843
1845,2011-03-22,2,14,0,2,1,1,0.5,0.4848,0.42,0.3284,30,71,101,3,2011,1844
1846,2011-03-22,2,15,0,2,1,1,0.5,0.4848,0.42,0.2239,55,79,134,3,2011,1845
1847,2011-03-22,2,16,0,2,1,1,0.5,0.4848,0.42,0.1045,40,125,165,3,2011,1846
1848,2011-03-22,2,17,0,2,1,1,0.5,0.4848,0.42,0.1045,42,265,307,3,2011,1847
1849,2011-03-22,2,18,0,2,1,1,0.48,0.4697,0.44,0.0896,41,271,312,3,2011,1848
1850,2011-03-22,2,19,0,2,1,2,0.44,0.4394,0.54,0.2537,22,142,164,3,2011,1849
1851,2011-03-22,2,20,0,2,1,2,0.44,0.4394,0.54,0.3582,19,116,135,3,2011,1850
1852,2011-03-22,2,21,0,2,1,2,0.42,0.4242,0.54,0.2836,24,63,87,3,2011,1851
1853,2011-03-22,2,22,0,2,1,2,0.4,0.4091,0.58,0.2537,13,57,70,3,2011,1852
1854,2011-03-22,2,23,0,2,1,2,0.4,0.4091,0.58,0.2537,4,28,32,3,2011,1853
1855,2011-03-23,2,0,0,3,1,3,0.36,0.3485,0.71,0.2239,3,8,11,3,2011,1854
1856,2011-03-23,2,1,0,3,1,3,0.34,0.3182,0.76,0.2239,0,7,7,3,2011,1855
1857,2011-03-23,2,2,0,3,1,3,0.34,0.3182,0.76,0.2239,1,1,2,3,2011,1856
1858,2011-03-23,2,3,0,3,1,2,0.34,0.3182,0.76,0.2537,0,3,3,3,2011,1857
1859,2011-03-23,2,5,0,3,1,3,0.32,0.3182,0.87,0.19399999999999998,0,10,10,3,2011,1858
1860,2011-03-23,2,6,0,3,1,2,0.34,0.3182,0.87,0.2537,1,43,44,3,2011,1859
1861,2011-03-23,2,7,0,3,1,2,0.32,0.303,0.93,0.2239,7,111,118,3,2011,1860
1862,2011-03-23,2,8,0,3,1,2,0.32,0.3182,0.87,0.19399999999999998,14,247,261,3,2011,1861
1863,2011-03-23,2,9,0,3,1,2,0.32,0.303,0.81,0.2537,8,174,182,3,2011,1862
1864,2011-03-23,2,10,0,3,1,2,0.34,0.3182,0.81,0.2836,15,60,75,3,2011,1863
1865,2011-03-23,2,11,0,3,1,2,0.34,0.3333,0.87,0.19399999999999998,18,53,71,3,2011,1864
1866,2011-03-23,2,12,0,3,1,2,0.34,0.3182,0.87,0.2239,14,73,87,3,2011,1865
1867,2011-03-23,2,13,0,3,1,3,0.34,0.3333,0.87,0.1343,14,94,108,3,2011,1866
1868,2011-03-23,2,14,0,3,1,2,0.36,0.3636,0.87,0.1045,13,71,84,3,2011,1867
1869,2011-03-23,2,15,0,3,1,2,0.38,0.3939,0.82,0.2239,11,74,85,3,2011,1868
1870,2011-03-23,2,16,0,3,1,2,0.4,0.4091,0.76,0.2239,13,123,136,3,2011,1869
1871,2011-03-23,2,17,0,3,1,2,0.4,0.4091,0.76,0.2239,28,245,273,3,2011,1870
1872,2011-03-23,2,18,0,3,1,3,0.38,0.3939,0.82,0.2537,20,218,238,3,2011,1871
1873,2011-03-23,2,19,0,3,1,3,0.38,0.3939,0.82,0.2537,12,147,159,3,2011,1872
1874,2011-03-23,2,20,0,3,1,3,0.36,0.303,0.87,0.6418,3,72,75,3,2011,1873
1875,2011-03-23,2,21,0,3,1,3,0.32,0.2879,1.0,0.4179,0,22,22,3,2011,1874
1876,2011-03-23,2,22,0,3,1,2,0.32,0.3182,0.93,0.1642,6,38,44,3,2011,1875
1877,2011-03-23,2,23,0,3,1,3,0.32,0.3333,0.9,0.0,2,24,26,3,2011,1876
1878,2011-03-24,2,0,0,4,1,2,0.32,0.303,0.93,0.2239,0,11,11,3,2011,1877
1879,2011-03-24,2,1,0,4,1,2,0.3,0.2879,1.0,0.2239,0,3,3,3,2011,1878
1880,2011-03-24,2,2,0,4,1,2,0.3,0.2879,1.0,0.2537,0,6,6,3,2011,1879
1881,2011-03-24,2,3,0,4,1,2,0.28,0.2727,1.0,0.19399999999999998,1,0,1,3,2011,1880
1882,2011-03-24,2,4,0,4,1,2,0.28,0.2727,1.0,0.19399999999999998,0,1,1,3,2011,1881
1883,2011-03-24,2,5,0,4,1,2,0.28,0.2727,0.93,0.2239,1,8,9,3,2011,1882
1884,2011-03-24,2,6,0,4,1,2,0.28,0.2727,0.93,0.2239,0,41,41,3,2011,1883
1885,2011-03-24,2,7,0,4,1,3,0.26,0.2576,1.0,0.2239,2,106,108,3,2011,1884
1886,2011-03-24,2,8,0,4,1,3,0.26,0.2273,1.0,0.2985,4,120,124,3,2011,1885
1887,2011-03-24,2,9,0,4,1,2,0.26,0.2576,0.93,0.2239,3,94,97,3,2011,1886
1888,2011-03-24,2,10,0,4,1,2,0.26,0.2273,0.93,0.3284,10,55,65,3,2011,1887
1889,2011-03-24,2,11,0,4,1,2,0.3,0.2727,0.81,0.2985,10,61,71,3,2011,1888
1890,2011-03-24,2,12,0,4,1,2,0.3,0.2727,0.7,0.3284,12,82,94,3,2011,1889
1891,2011-03-24,2,13,0,4,1,2,0.32,0.303,0.7,0.2239,11,90,101,3,2011,1890
1892,2011-03-24,2,14,0,4,1,2,0.3,0.303,0.7,0.1343,17,66,83,3,2011,1891
1893,2011-03-24,2,15,0,4,1,2,0.3,0.2879,0.7,0.2537,13,77,90,3,2011,1892
1894,2011-03-24,2,16,0,4,1,2,0.3,0.2879,0.65,0.2239,6,78,84,3,2011,1893
1895,2011-03-24,2,17,0,4,1,2,0.3,0.2879,0.7,0.2239,12,221,233,3,2011,1894
1896,2011-03-24,2,18,0,4,1,2,0.3,0.2727,0.61,0.2985,17,197,214,3,2011,1895
1897,2011-03-24,2,19,0,4,1,1,0.3,0.2727,0.56,0.3881,16,122,138,3,2011,1896
1898,2011-03-24,2,20,0,4,1,1,0.28,0.2576,0.61,0.2836,8,110,118,3,2011,1897
1899,2011-03-24,2,21,0,4,1,1,0.26,0.2576,0.65,0.2239,11,67,78,3,2011,1898
1900,2011-03-24,2,22,0,4,1,1,0.26,0.2576,0.65,0.1642,3,59,62,3,2011,1899
1901,2011-03-24,2,23,0,4,1,1,0.24,0.2273,0.65,0.19399999999999998,9,24,33,3,2011,1900
1902,2011-03-25,2,0,0,5,1,1,0.24,0.2273,0.6,0.19399999999999998,1,17,18,3,2011,1901
1903,2011-03-25,2,1,0,5,1,1,0.2,0.2121,0.69,0.1642,0,5,5,3,2011,1902
1904,2011-03-25,2,2,0,5,1,1,0.2,0.19699999999999998,0.69,0.2239,0,5,5,3,2011,1903
1905,2011-03-25,2,3,0,5,1,1,0.2,0.2273,0.69,0.1045,0,2,2,3,2011,1904
1906,2011-03-25,2,4,0,5,1,1,0.18,0.2121,0.74,0.1045,3,2,5,3,2011,1905
1907,2011-03-25,2,5,0,5,1,1,0.18,0.19699999999999998,0.74,0.1642,0,9,9,3,2011,1906
1908,2011-03-25,2,6,0,5,1,1,0.18,0.1818,0.74,0.2239,0,32,32,3,2011,1907
1909,2011-03-25,2,7,0,5,1,1,0.2,0.1818,0.59,0.3582,4,100,104,3,2011,1908
1910,2011-03-25,2,8,0,5,1,1,0.22,0.2121,0.51,0.2836,9,228,237,3,2011,1909
1911,2011-03-25,2,9,0,5,1,1,0.24,0.2121,0.48,0.2985,16,150,166,3,2011,1910
1912,2011-03-25,2,10,0,5,1,1,0.26,0.2576,0.48,0.0,15,53,68,3,2011,1911
1913,2011-03-25,2,11,0,5,1,1,0.3,0.2879,0.45,0.2836,17,58,75,3,2011,1912
1914,2011-03-25,2,12,0,5,1,1,0.32,0.303,0.42,0.2537,37,108,145,3,2011,1913
1915,2011-03-25,2,13,0,5,1,1,0.32,0.3182,0.39,0.19399999999999998,34,104,138,3,2011,1914
1916,2011-03-25,2,14,0,5,1,1,0.36,0.3333,0.32,0.3284,30,103,133,3,2011,1915
1917,2011-03-25,2,15,0,5,1,2,0.34,0.3182,0.36,0.2537,43,79,122,3,2011,1916
1918,2011-03-25,2,16,0,5,1,2,0.34,0.303,0.34,0.2985,23,127,150,3,2011,1917
1919,2011-03-25,2,17,0,5,1,2,0.32,0.2879,0.36,0.3582,23,202,225,3,2011,1918
1920,2011-03-25,2,18,0,5,1,1,0.3,0.2879,0.39,0.2537,8,190,198,3,2011,1919
1921,2011-03-25,2,19,0,5,1,2,0.3,0.2879,0.36,0.2836,9,126,135,3,2011,1920
1922,2011-03-25,2,20,0,5,1,2,0.3,0.303,0.39,0.1343,6,75,81,3,2011,1921
1923,2011-03-25,2,21,0,5,1,2,0.3,0.303,0.39,0.1642,11,64,75,3,2011,1922
1924,2011-03-25,2,22,0,5,1,2,0.28,0.2576,0.38,0.3284,3,40,43,3,2011,1923
1925,2011-03-25,2,23,0,5,1,2,0.26,0.2424,0.38,0.2836,8,31,39,3,2011,1924
1926,2011-03-26,2,0,0,6,0,2,0.26,0.2424,0.38,0.2836,3,25,28,3,2011,1925
1927,2011-03-26,2,1,0,6,0,1,0.26,0.2273,0.38,0.2985,3,24,27,3,2011,1926
1928,2011-03-26,2,2,0,6,0,1,0.22,0.2121,0.44,0.2239,4,21,25,3,2011,1927
1929,2011-03-26,2,3,0,6,0,1,0.2,0.19699999999999998,0.47,0.19399999999999998,2,7,9,3,2011,1928
1930,2011-03-26,2,4,0,6,0,1,0.22,0.2121,0.44,0.2239,2,4,6,3,2011,1929
1931,2011-03-26,2,5,0,6,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,0,8,8,3,2011,1930
1932,2011-03-26,2,6,0,6,0,1,0.18,0.1818,0.55,0.19399999999999998,2,8,10,3,2011,1931
1933,2011-03-26,2,7,0,6,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,18,23,41,3,2011,1932
1934,2011-03-26,2,8,0,6,0,1,0.22,0.2273,0.44,0.1343,24,42,66,3,2011,1933
1935,2011-03-26,2,9,0,6,0,1,0.24,0.2424,0.41,0.1343,32,68,100,3,2011,1934
1936,2011-03-26,2,10,0,6,0,1,0.26,0.2576,0.41,0.1642,32,93,125,3,2011,1935
1937,2011-03-26,2,11,0,6,0,1,0.28,0.2727,0.38,0.1642,75,93,168,3,2011,1936
1938,2011-03-26,2,12,0,6,0,1,0.3,0.2879,0.36,0.19399999999999998,98,129,227,3,2011,1937
1939,2011-03-26,2,13,0,6,0,1,0.32,0.303,0.33,0.2239,94,145,239,3,2011,1938
1940,2011-03-26,2,14,0,6,0,1,0.34,0.3182,0.29,0.2239,93,123,216,3,2011,1939
1941,2011-03-26,2,15,0,6,0,1,0.34,0.3333,0.29,0.19399999999999998,110,109,219,3,2011,1940
1942,2011-03-26,2,16,0,6,0,1,0.34,0.3333,0.23,0.19399999999999998,118,130,248,3,2011,1941
1943,2011-03-26,2,17,0,6,0,1,0.32,0.303,0.24,0.2239,102,101,203,3,2011,1942
1944,2011-03-26,2,18,0,6,0,2,0.32,0.3182,0.21,0.1642,64,89,153,3,2011,1943
1945,2011-03-26,2,19,0,6,0,2,0.28,0.2727,0.45,0.2537,45,93,138,3,2011,1944
